datetime,zone_id,station_no,serial_no,ta,rh,a_s,co2,pm2_5,pm10
2019-10-23,3_chassis_1,1,416C1935,23.6,56.6,0.03,555.15,34.38,26.36
2019-10-23,3_chassis_1,2,416C1958,23.73,54.28,0.02,562.85,32.47,27.56
2019-10-23,3_chassis_1,3,412451D2,23.62,50.79,0.09,514.74,35.88,24.15
2019-10-23,3_chassis_1,4,41245191,24.36,49.77,0.05,521.7,37.5,25.73
2019-10-24,1_trim_1,5,40E91539,24.12,54.94,0.04,626.29,34.07,24.15
2019-10-24,2_trim_2,3,4124511D,23.25,54.21,0.11,548.59,35.76,25.17
2019-10-24,2_trim_2,4,40A249A8,24.81,53.21,0.07,552.66,35.3,28.06
2019-10-24,3_chassis_1,1,416C1935,23.52,59.07,0.03,558.31,34.66,26.58
2019-10-24,3_chassis_1,2,416C1958,23.88,55.63,0.03,574.77,36.38,25.97
2019-10-24,3_chassis_1,3,412451D2,23.87,51.85,0.08,527.68,33.12,25.59
2019-10-24,3_chassis_1,4,41245191,24.61,51.02,0.04,527.52,36.25,25.27
2019-10-25,1_trim_1,5,40E91539,24.22,46.14,0.04,612.86,36.9,23.94
2019-10-25,2_trim_2,3,4124511D,23.5,44.11,0.1,548.24,37.21,24.96
2019-10-25,2_trim_2,4,40A249A8,24.92,43.89,0.07,531.49,32.42,25.32
2019-10-25,3_chassis_1,1,416C1935,23.62,46.01,0.03,533.66,37.5,24.01
2019-10-25,3_chassis_1,2,416C1958,23.78,47.27,0.03,537.21,34.07,25.97
2019-10-25,3_chassis_1,3,412451D2,23.83,42.83,0.07,503.85,34.95,26.37
2019-10-25,3_chassis_1,4,41245191,24.77,40.37,0.04,509.16,33.71,25.54
2019-10-26,1_trim_1,5,40E91539,25.79,35.63,0.04,467.53,34.12,26.06
2019-10-26,2_trim_2,3,4124511D,23.55,40.38,0.13,506.08,34.6,22.91
2019-10-26,2_trim_2,4,40A249A8,26.89,38.98,0.06,428.8,33.13,26.5
2019-10-26,3_chassis_1,1,416C1935,25.27,42.12,0.01,431.53,33.99,27.24
2019-10-26,3_chassis_1,2,416C1958,25.6,44.15,0.01,447.75,35.34,25.96
2019-10-26,3_chassis_1,3,412451D2,25.99,39.04,0.02,403.4,34.44,25.25
2019-10-26,3_chassis_1,4,41245191,26.47,36.9,0.05,415.09,34.02,23.48
2019-10-27,1_trim_1,5,40E91539,25.82,25.18,0.04,460.8,35.66,24.94
2019-10-27,2_trim_2,1,412450B7,32.4,39.0,0.11,628.55,33.09,26.73
2019-10-27,2_trim_2,3,4124511D,25.78,36.41,0.03,439.68,36.85,27.21
2019-10-27,2_trim_2,4,40A249A8,27.24,32.48,0.07,418.0,37.4,26.22
2019-10-27,3_chassis_1,1,416C1935,25.38,37.38,0.01,413.68,35.07,26.4
2019-10-27,3_chassis_1,2,416C1958,25.08,42.84,0.01,432.33,32.25,26.08
2019-10-27,3_chassis_1,3,412451D2,26.19,34.69,0.02,392.36,36.42,26.58
2019-10-27,3_chassis_1,4,41245191,26.61,32.11,0.05,400.87,34.73,25.41
2019-10-28,1_trim_1,5,40E91539,24.71,41.76,0.04,597.59,35.61,25.32
2019-10-28,2_trim_2,1,412450B7,24.32,42.22,0.04,605.22,46.0,22.11
2019-10-28,2_trim_2,3,4124511D,25.13,33.63,0.03,422.2,36.99,25.88
2019-10-28,2_trim_2,4,40A249A8,25.34,41.72,0.08,523.63,35.64,25.92
2019-10-28,3_chassis_1,1,416C1935,23.72,46.34,0.03,509.57,36.14,26.62
2019-10-28,3_chassis_1,2,416C1958,23.3,51.17,0.03,669.0,40.72,29.0
2019-10-28,3_chassis_1,3,412451D2,24.16,42.48,0.1,467.09,35.93,25.61
2019-10-28,3_chassis_1,4,41245191,24.7,40.13,0.05,455.59,35.7,25.71
2019-10-29,1_trim_1,5,40E91539,24.44,48.2,0.04,603.8,34.32,26.46
2019-10-29,2_trim_2,3,4124511D,23.77,43.72,0.07,523.5,34.69,25.13
2019-10-29,2_trim_2,4,40A249A8,25.34,48.25,0.07,549.23,34.71,25.78
2019-10-29,3_chassis_1,1,416C1935,23.6,54.58,0.03,545.37,35.84,26.31
2019-10-29,3_chassis_1,3,412451D2,24.05,48.44,0.1,495.17,36.6,24.51
2019-10-29,3_chassis_1,4,41245191,24.71,46.35,0.05,497.31,37.11,26.89
2019-10-30,1_trim_1,5,40E91539,24.39,51.89,0.04,631.55,34.59,24.78
2019-10-30,2_trim_2,3,4124511D,23.68,49.61,0.09,545.51,34.91,26.24
2019-10-30,2_trim_2,4,40A249A8,25.29,50.38,0.07,570.39,35.77,25.52
2019-10-30,3_chassis_1,1,416C1935,24.11,57.08,0.03,530.12,34.85,25.07
2019-10-30,3_chassis_1,3,412451D2,24.53,51.04,0.04,469.92,37.28,25.54
2019-10-30,3_chassis_1,4,41245191,25.21,48.67,0.05,504.64,36.83,26.05
2019-10-31,1_trim_1,5,40E91539,24.48,53.25,0.04,662.06,34.39,25.31
2019-10-31,2_trim_2,1,412450B7,23.81,47.67,0.15,647.42,26.83,32.75
2019-10-31,2_trim_2,3,4124511D,23.38,53.94,0.13,561.85,36.38,25.52
2019-10-31,2_trim_2,4,40A249A8,24.99,52.36,0.06,570.95,34.86,25.57
2019-10-31,3_chassis_1,1,416C1935,23.69,59.33,0.03,565.36,33.58,26.24
2019-10-31,3_chassis_1,2,416C1958,22.83,54.0,0.11,666.53,35.88,29.65
2019-10-31,3_chassis_1,4,41245191,24.72,51.39,0.05,532.71,35.18,26.17
2019-11-01,1_trim_1,5,40E91539,24.54,55.54,0.04,561.11,34.02,25.99
2019-11-01,2_trim_2,3,4124511D,23.91,52.38,0.05,540.1,35.48,26.26
2019-11-01,2_trim_2,4,40A249A8,24.94,54.57,0.06,545.84,35.35,27.88
2019-11-01,3_chassis_1,1,416C1935,23.54,60.8,0.03,554.17,34.52,25.39
2019-11-01,3_chassis_1,4,41245191,24.33,52.23,0.05,562.61,33.7,25.43
2019-11-02,1_trim_1,5,40E91539,25.02,56.06,0.03,468.53,35.41,26.31
2019-11-02,2_trim_2,3,4124511D,23.87,57.91,0.03,499.83,34.67,26.86
2019-11-02,2_trim_2,4,40A249A8,26.74,54.94,0.05,452.7,34.39,26.03
2019-11-02,3_chassis_1,1,416C1935,25.1,59.6,0.01,467.85,35.2,25.48
2019-11-02,3_chassis_1,4,41245191,25.99,50.6,0.04,449.68,36.57,25.94
2019-11-03,1_trim_1,5,40E91539,25.23,56.12,0.03,467.46,35.47,27.23
2019-11-03,2_trim_2,3,4124511D,25.07,52.82,0.03,461.36,34.81,24.32
2019-11-03,2_trim_2,4,40A249A8,27.43,53.21,0.05,421.58,36.37,25.88
2019-11-03,3_chassis_1,1,416C1935,25.82,56.98,0.01,426.46,36.12,24.49
2019-11-03,3_chassis_1,4,41245191,26.62,48.63,0.05,414.93,36.06,26.45
2019-11-04,1_trim_1,5,40E91539,24.41,56.03,0.04,611.41,36.56,25.75
2019-11-04,2_trim_2,3,4124511D,25.54,51.49,0.04,448.33,37.52,25.56
2019-11-04,2_trim_2,4,40A249A8,25.4,53.39,0.08,541.98,35.8,26.97
2019-11-04,3_chassis_1,1,416C1935,23.9,58.93,0.03,529.8,35.23,25.13
2019-11-04,3_chassis_1,4,41245191,24.91,50.33,0.05,539.49,36.61,25.22
2019-11-05,1_trim_1,5,40E91539,24.3,47.66,0.03,564.1,35.98,25.64
2019-11-05,2_trim_2,2,416C19C7,24.17,41.59,0.06,526.73,36.27,25.86
2019-11-05,2_trim_2,3,4124511D,23.79,43.23,0.05,503.29,35.82,26.29
2019-11-05,2_trim_2,4,40A249A8,24.79,45.05,0.08,536.95,37.73,24.63
2019-11-05,3_chassis_1,1,416C1935,23.52,46.95,0.03,501.34,36.32,26.17
2019-11-05,3_chassis_1,4,41245191,24.14,41.64,0.05,498.69,36.83,25.11
2019-11-06,1_trim_1,5,40E91539,24.08,40.4,0.03,592.57,37.25,25.38
2019-11-06,2_trim_2,2,416C19C7,24.44,40.09,0.05,505.89,35.63,26.53
2019-11-06,2_trim_2,3,4124511D,23.65,36.69,0.05,492.31,35.67,25.26
2019-11-06,2_trim_2,4,40A249A8,24.78,38.78,0.07,539.2,35.23,26.19
2019-11-06,3_chassis_1,1,416C1935,23.49,39.33,0.03,517.47,36.61,24.23
2019-11-06,3_chassis_1,4,41245191,24.02,36.07,0.04,508.84,33.02,24.63
2019-11-07,1_trim_1,5,40E91539,23.94,34.66,0.03,584.85,37.42,26.74
2019-11-07,2_trim_2,2,416C19C7,24.98,39.82,0.04,465.65,35.96,24.36
2019-11-07,2_trim_2,3,4124511D,23.38,33.53,0.14,500.89,35.69,24.43
2019-11-07,2_trim_2,4,40A249A8,24.93,35.15,0.08,548.07,34.43,25.48
2019-11-07,3_chassis_1,1,416C1935,23.62,34.89,0.03,521.64,35.34,24.81
2019-11-07,3_chassis_1,4,41245191,24.59,32.21,0.05,573.51,34.93,25.6
2019-11-08,1_trim_1,5,40E91539,24.26,34.14,0.03,553.55,36.8,23.97
2019-11-08,2_trim_2,3,4124511D,23.47,31.29,0.12,501.05,35.09,26.41
2019-11-08,2_trim_2,4,40A249A8,24.92,32.45,0.09,531.27,33.9,25.56
2019-11-08,3_chassis_1,1,416C1935,23.64,31.54,0.03,515.05,34.38,25.14
2019-11-08,3_chassis_1,4,41245191,24.29,29.28,0.04,517.29,38.24,26.26
2019-11-09,1_trim_1,5,40E91539,25.05,26.87,0.03,458.38,33.63,25.03
2019-11-09,2_trim_2,1,412450B7,25.45,27.0,0.03,450.1,33.7,19.0
2019-11-09,2_trim_2,3,4124511D,24.41,29.35,0.03,439.08,37.39,28.33
2019-11-09,2_trim_2,4,40A249A8,26.18,29.28,0.07,439.72,35.99,25.22
2019-11-09,3_chassis_1,1,416C1935,24.67,30.82,0.01,430.34,36.86,25.36
2019-11-09,3_chassis_1,2,416C1958,24.82,36.0,0.01,447.78,24.0,31.0
2019-11-09,3_chassis_1,4,41245191,25.45,28.44,0.04,430.24,36.12,25.9
2019-11-10,1_trim_1,5,40E91539,24.59,27.45,0.03,454.49,36.08,24.45
2019-11-10,2_trim_2,3,4124511D,25.07,28.93,0.03,421.25,34.91,25.27
2019-11-10,2_trim_2,4,40A249A8,26.75,28.98,0.08,420.34,32.98,25.75
2019-11-10,3_chassis_1,1,416C1935,25.25,30.3,0.01,407.19,33.84,24.54
2019-11-10,3_chassis_1,4,41245191,26.04,28.02,0.04,405.49,36.15,25.32
2019-11-11,1_trim_1,5,40E91539,24.14,44.14,0.03,580.19,36.42,25.57
2019-11-11,2_trim_2,3,4124511D,23.45,43.98,0.11,498.73,37.97,25.9
2019-11-11,2_trim_2,4,40A249A8,25.12,43.27,0.1,518.16,35.43,26.94
2019-11-11,3_chassis_1,1,416C1935,23.84,47.42,0.03,514.38,35.01,25.27
2019-11-11,3_chassis_1,4,41245191,24.46,41.55,0.05,476.99,33.59,26.17
2019-11-12,1_trim_1,5,40E91539,24.25,40.57,0.03,613.46,36.0,25.28
2019-11-12,2_trim_2,1,412450B7,23.61,31.92,0.12,755.69,36.15,25.46
2019-11-12,2_trim_2,3,4124511D,23.5,38.14,0.12,621.07,35.38,25.73
2019-11-12,2_trim_2,4,40A249A8,24.94,35.68,0.09,613.45,35.49,25.19
2019-11-12,3_chassis_1,1,416C1935,23.83,40.29,0.03,655.32,37.22,25.97
2019-11-12,3_chassis_1,2,416C1958,22.89,39.0,0.05,790.8,34.4,20.1
2019-11-12,3_chassis_1,4,41245191,24.83,33.39,0.06,604.59,35.64,24.39
2019-11-13,1_trim_1,5,40E91539,24.57,33.52,0.03,522.81,36.22,27.31
2019-11-13,2_trim_2,3,4124511D,23.66,29.05,0.05,475.27,37.52,25.95
2019-11-13,2_trim_2,4,40A249A8,24.68,29.85,0.08,502.78,33.76,26.02
2019-11-13,3_chassis_1,1,416C1935,23.79,28.25,0.02,457.17,36.71,24.6
2019-11-13,3_chassis_1,4,41245191,24.28,26.93,0.05,467.25,36.91,25.67
2019-11-14,1_trim_1,5,40E91539,24.22,32.5,0.03,589.64,35.15,24.81
2019-11-14,2_trim_2,3,4124511D,23.7,31.76,0.05,498.34,35.33,25.21
2019-11-14,2_trim_2,4,40A249A8,24.7,33.47,0.07,533.64,34.42,24.68
2019-11-14,3_chassis_1,1,416C1935,23.51,33.4,0.03,491.54,33.69,25.26
2019-11-14,3_chassis_1,4,41245191,23.87,31.38,0.05,481.66,36.27,26.77
2019-11-15,1_trim_1,5,40E91539,24.16,35.91,0.03,582.96,36.01,25.01
2019-11-15,2_trim_2,1,412450B7,24.68,35.11,0.13,500.56,38.22,24.78
2019-11-15,2_trim_2,3,4124511D,23.38,33.17,0.1,501.27,35.38,26.03
2019-11-15,2_trim_2,4,40A249A8,24.87,33.55,0.07,531.12,35.63,24.72
2019-11-15,3_chassis_1,1,416C1935,23.64,33.36,0.03,496.44,37.24,25.91
2019-11-15,3_chassis_1,2,416C1958,23.65,44.0,0.01,503.0,36.0,22.0
2019-11-15,3_chassis_1,4,41245191,24.13,31.22,0.06,536.75,34.15,25.22
2019-11-16,1_trim_1,5,40E91539,25.53,41.81,0.03,463.72,35.08,24.35
2019-11-16,2_trim_2,3,4124511D,24.76,28.69,0.03,459.92,38.92,24.14
2019-11-16,2_trim_2,4,40A249A8,26.64,35.7,0.05,443.34,35.21,24.49
2019-11-16,3_chassis_1,1,416C1935,25.18,37.44,0.01,432.83,36.09,24.9
2019-11-16,3_chassis_1,4,41245191,25.8,33.47,0.04,426.35,33.59,25.09
2019-11-17,1_trim_1,5,40E91539,25.58,45.76,0.03,462.51,36.07,26.98
2019-11-17,2_trim_2,1,412450B7,26.05,40.0,0.05,447.27,36.64,17.45
2019-11-17,2_trim_2,3,4124511D,25.23,38.45,0.03,448.7,36.58,25.75
2019-11-17,2_trim_2,4,40A249A8,27.01,41.27,0.05,423.2,35.5,26.28
2019-11-17,3_chassis_1,1,416C1935,25.43,42.89,0.01,411.63,34.4,23.6
2019-11-17,3_chassis_1,2,416C1958,25.96,45.0,0.01,459.61,28.33,26.28
2019-11-17,3_chassis_1,4,41245191,26.07,37.54,0.05,411.08,33.95,26.61
2019-11-18,1_trim_1,5,40E91539,24.52,48.06,0.04,622.03,33.84,25.53
2019-11-18,2_trim_2,3,4124511D,23.92,46.42,0.05,508.23,34.37,25.27
2019-11-18,2_trim_2,4,40A249A8,25.19,47.34,0.08,511.84,38.08,26.3
2019-11-18,3_chassis_1,1,416C1935,23.83,51.56,0.03,491.76,38.05,25.64
2019-11-18,3_chassis_1,4,41245191,24.24,45.59,0.06,467.37,35.76,25.56
2019-11-19,1_trim_1,5,40E91539,24.3,44.96,0.03,637.95,35.77,24.87
2019-11-19,2_trim_2,3,4124511D,24.12,41.83,0.09,629.07,35.55,25.26
2019-11-19,2_trim_2,4,40A249A8,25.02,41.75,0.12,607.26,34.42,24.66
2019-11-19,3_chassis_1,1,416C1935,23.8,46.24,0.03,649.58,34.75,27.49
2019-11-19,3_chassis_1,4,41245191,24.33,41.33,0.05,657.66,34.33,24.76
2019-11-20,1_trim_1,5,40E91539,24.61,47.99,0.04,618.77,34.95,25.59
2019-11-20,2_trim_2,3,4124511D,24.21,45.35,0.07,522.84,34.12,26.94
2019-11-20,2_trim_2,4,40A249A8,24.97,46.5,0.11,555.47,36.31,24.89
2019-11-20,3_chassis_1,1,416C1935,23.76,50.48,0.03,544.55,33.39,25.23
2019-11-20,3_chassis_1,4,41245191,24.12,45.17,0.06,564.36,34.84,24.58
2019-11-21,1_trim_1,5,40E91539,24.55,51.66,0.04,618.1,36.26,25.16
2019-11-21,2_trim_2,3,4124511D,24.17,50.29,0.07,663.19,35.6,25.85
2019-11-21,2_trim_2,4,40A249A8,24.63,53.62,0.11,672.69,35.11,25.09
2019-11-21,3_chassis_1,1,416C1935,23.5,57.5,0.03,700.15,36.37,24.85
2019-11-21,3_chassis_1,4,41245191,24.16,51.33,0.06,743.24,34.51,26.07
2019-11-22,1_trim_1,5,40E91539,24.65,52.77,0.03,676.93,33.73,24.03
2019-11-22,2_trim_2,3,4124511D,24.19,52.36,0.05,654.34,33.17,24.83
2019-11-22,2_trim_2,4,40A249A8,24.53,55.67,0.1,676.35,37.05,25.46
2019-11-22,3_chassis_1,1,416C1935,23.46,59.78,0.03,690.65,36.8,26.09
2019-11-22,3_chassis_1,2,416C1958,23.83,60.0,0.01,583.0,39.07,21.93
2019-11-22,3_chassis_1,4,41245191,23.7,53.32,0.07,686.34,36.69,24.82
2019-11-23,1_trim_1,5,40E91539,25.45,54.89,0.03,483.35,35.94,24.21
2019-11-23,2_trim_2,3,4124511D,24.68,53.59,0.04,484.44,35.91,25.73
2019-11-23,2_trim_2,4,40A249A8,25.93,56.37,0.09,503.0,32.83,26.97
2019-11-23,3_chassis_1,1,416C1935,24.4,60.11,0.02,499.67,35.46,23.52
2019-11-23,3_chassis_1,4,41245191,24.93,52.36,0.03,486.47,35.93,26.14
2019-11-24,1_trim_1,5,40E91539,25.4,51.63,0.03,464.85,35.03,26.24
2019-11-24,2_trim_2,3,4124511D,25.57,49.72,0.05,439.3,33.73,25.78
2019-11-24,2_trim_2,4,40A249A8,26.55,53.38,0.09,436.31,36.64,23.92
2019-11-24,3_chassis_1,1,416C1935,25.08,56.67,0.01,432.13,36.14,25.07
2019-11-24,3_chassis_1,4,41245191,25.59,49.65,0.04,426.81,34.45,25.1
2019-11-25,1_trim_1,5,40E91539,24.59,51.45,0.03,619.55,35.52,25.92
2019-11-25,2_trim_2,3,4124511D,24.73,50.44,0.05,475.72,35.44,25.3
2019-11-25,2_trim_2,4,40A249A8,25.12,52.06,0.11,535.23,35.39,26.81
2019-11-25,3_chassis_1,1,416C1935,23.76,57.04,0.03,516.84,36.15,26.08
2019-11-25,3_chassis_1,4,41245191,24.24,50.34,0.07,503.28,37.94,25.94
2019-11-26,1_trim_1,5,40E91539,24.69,46.35,0.04,655.59,35.05,24.92
2019-11-26,2_trim_2,3,4124511D,24.25,45.95,0.13,560.35,34.6,24.64
2019-11-26,2_trim_2,4,40A249A8,25.09,48.44,0.11,582.68,36.26,26.07
2019-11-26,3_chassis_1,1,416C1935,23.8,51.16,0.03,587.06,36.63,25.17
2019-11-26,3_chassis_1,4,41245191,24.35,45.59,0.06,533.29,32.69,25.73
2019-11-27,1_trim_1,5,40E91539,24.65,36.23,0.03,595.91,35.95,26.49
2019-11-27,2_trim_2,3,4124511D,23.95,35.6,0.08,510.71,35.92,26.43
2019-11-27,2_trim_2,4,40A249A8,24.87,37.72,0.08,552.4,35.64,26.52
2019-11-27,3_chassis_1,1,416C1935,23.59,37.5,0.03,506.67,35.67,25.88
2019-11-27,3_chassis_1,4,41245191,23.93,35.4,0.05,489.21,35.83,25.17
2019-11-28,1_trim_1,5,40E91539,24.34,49.17,0.03,620.7,36.66,24.86
2019-11-28,2_trim_2,3,4124511D,23.79,48.16,0.11,521.05,34.78,25.33
2019-11-28,2_trim_2,4,40A249A8,24.77,50.19,0.06,561.16,36.16,25.3
2019-11-28,3_chassis_1,1,416C1935,23.5,54.37,0.03,537.63,34.65,26.72
2019-11-28,3_chassis_1,4,41245191,24.09,48.58,0.05,521.21,37.43,24.83
2019-11-29,1_trim_1,5,40E91539,24.5,51.93,0.06,573.13,33.96,23.9
2019-11-29,2_trim_2,3,4124511D,24.7,52.24,0.06,503.7,34.71,25.59
2019-11-29,2_trim_2,4,40A249A8,24.94,56.11,0.06,545.64,35.05,25.41
2019-11-29,3_chassis_1,1,416C1935,23.63,62.48,0.03,536.98,34.95,26.0
2019-11-29,3_chassis_1,4,41245191,24.41,54.35,0.07,497.12,35.17,25.45
2019-11-30,1_trim_1,5,40E91539,25.82,52.24,0.04,469.65,33.88,25.65
2019-11-30,2_trim_2,3,4124511D,24.87,56.18,0.04,470.92,35.87,26.33
2019-11-30,2_trim_2,4,40A249A8,26.56,57.5,0.05,467.48,36.87,24.7
2019-11-30,3_chassis_1,1,416C1935,24.86,64.61,0.01,467.28,35.58,25.82
2019-11-30,3_chassis_1,4,41245191,25.55,54.46,0.04,454.81,35.38,26.39
2019-12-01,1_trim_1,5,40E91539,25.51,47.42,0.03,453.49,36.03,25.95
2019-12-01,2_trim_2,3,4124511D,26.1,50.83,0.05,455.96,33.74,26.72
2019-12-01,2_trim_2,4,40A249A8,26.31,49.77,0.05,477.35,39.23,25.11
2019-12-01,3_chassis_1,1,416C1935,25.24,56.36,0.01,450.77,36.08,25.8
2019-12-01,3_chassis_1,4,41245191,25.89,48.7,0.04,437.58,36.96,24.6
2019-12-02,1_trim_1,5,40E91539,24.46,38.06,0.05,603.9,35.75,26.08
2019-12-02,2_trim_2,3,4124511D,24.7,38.2,0.06,496.05,36.04,25.8
2019-12-02,2_trim_2,4,40A249A8,25.02,36.33,0.06,546.61,37.8,25.92
2019-12-02,3_chassis_1,1,416C1935,23.82,36.8,0.03,530.9,35.67,24.4
2019-12-02,3_chassis_1,4,41245191,24.41,34.88,0.07,586.8,33.9,25.0
2019-12-03,1_trim_1,5,40E91539,24.23,29.45,0.05,549.31,33.33,25.42
2019-12-03,2_trim_2,3,4124511D,23.57,35.29,0.06,676.89,34.72,24.09
2019-12-03,2_trim_2,4,40A249A8,24.4,35.9,0.06,731.72,35.4,24.01
2019-12-03,3_chassis_1,1,416C1935,23.57,36.87,0.03,746.49,37.08,24.7
2019-12-03,3_chassis_1,4,41245191,24.14,33.95,0.06,706.88,35.65,25.13
2019-12-04,2_trim_2,3,4124511D,23.96,39.25,0.09,679.29,35.5,25.52
2019-12-04,2_trim_2,4,40A249A8,24.75,39.94,0.06,738.06,35.45,25.81
2019-12-04,3_chassis_1,1,416C1935,23.62,42.78,0.03,753.0,35.3,25.45
2019-12-04,3_chassis_1,4,41245191,24.19,37.91,0.06,725.68,34.85,25.68
2019-12-05,1_trim_1,4,40E917A8,24.14,43.99,0.03,723.89,34.2,26.34
2019-12-05,2_trim_2,3,4124511D,24.4,39.23,0.07,643.46,35.26,25.72
2019-12-05,2_trim_2,4,40A249A8,24.78,41.3,0.08,668.51,35.2,24.97
2019-12-05,3_chassis_1,1,416C1935,23.71,43.75,0.03,653.09,36.34,26.29
2019-12-05,3_chassis_1,4,41245191,23.92,40.47,0.07,674.0,34.8,25.99
2019-12-06,1_trim_1,4,40E917A8,24.01,48.07,0.08,683.94,38.01,24.89
2019-12-06,2_trim_2,3,4124511D,24.37,43.78,0.1,557.18,35.03,26.32
2019-12-06,2_trim_2,4,40A249A8,24.96,48.78,0.08,552.2,36.86,25.3
2019-12-06,3_chassis_1,1,416C1935,23.69,52.75,0.03,513.45,36.8,23.61
2019-12-06,3_chassis_1,4,41245191,24.24,46.93,0.07,532.11,34.28,25.16
2019-12-07,1_trim_1,4,40E917A8,24.54,52.35,0.04,487.48,35.09,26.58
2019-12-07,2_trim_2,3,4124511D,24.27,56.31,0.04,505.28,36.94,25.96
2019-12-07,2_trim_2,4,40A249A8,26.58,53.77,0.08,481.67,33.57,26.75
2019-12-07,3_chassis_1,1,416C1935,25.2,57.37,0.01,462.72,35.54,25.52
2019-12-07,3_chassis_1,4,41245191,25.73,49.92,0.04,462.58,35.0,23.8
2019-12-08,1_trim_1,4,40E917A8,24.4,51.76,0.04,476.76,35.63,24.05
2019-12-08,2_trim_2,3,4124511D,25.81,49.59,0.05,476.57,37.33,25.94
2019-12-08,2_trim_2,4,40A249A8,27.13,51.17,0.07,438.9,35.61,25.27
2019-12-08,3_chassis_1,1,416C1935,25.74,53.95,0.01,415.22,34.04,25.56
2019-12-08,3_chassis_1,4,41245191,26.33,47.18,0.04,419.2,35.79,26.03
2019-12-09,1_trim_1,4,40E917A8,23.72,54.43,0.1,614.57,33.12,25.17
2019-12-09,2_trim_2,3,4124511D,24.86,50.99,0.08,503.23,36.32,24.72
2019-12-09,2_trim_2,4,40A249A8,25.42,53.41,0.08,553.42,34.3,26.41
2019-12-09,3_chassis_1,1,416C1935,24.18,59.78,0.03,501.78,35.56,24.96
2019-12-09,3_chassis_1,4,41245191,24.98,52.87,0.07,501.25,35.83,26.24
2019-12-10,1_trim_1,4,40E917A8,23.85,54.27,0.1,678.64,35.68,24.92
2019-12-10,2_trim_2,3,4124511D,24.65,53.24,0.07,514.75,37.44,26.21
2019-12-10,2_trim_2,4,40A249A8,25.34,54.73,0.08,577.57,36.0,27.46
2019-12-10,3_chassis_1,1,416C1935,24.57,61.18,0.02,566.52,35.45,26.46
2019-12-10,3_chassis_1,4,41245191,24.58,53.78,0.07,545.64,33.83,25.0
2019-12-11,1_trim_1,4,40E917A8,23.71,52.36,0.09,673.3,34.92,25.65
2019-12-11,2_trim_2,3,4124511D,24.55,50.18,0.05,506.14,37.29,25.72
2019-12-11,2_trim_2,4,40A249A8,25.04,53.52,0.08,552.34,35.57,24.01
2019-12-11,3_chassis_1,1,416C1935,23.73,59.0,0.03,512.66,35.32,26.16
2019-12-11,3_chassis_1,2,416C1958,24.28,59.0,0.01,484.23,33.92,22.62
2019-12-11,3_chassis_1,4,41245191,23.98,52.95,0.08,526.64,34.98,25.48
2019-12-12,1_trim_1,4,40E917A8,23.65,52.08,0.1,751.23,35.43,24.35
2019-12-12,2_trim_2,2,416C19C7,23.84,55.68,0.07,566.56,35.53,25.82
2019-12-12,2_trim_2,3,4124511D,23.92,50.54,0.05,524.46,35.06,26.65
2019-12-12,2_trim_2,4,40A249A8,24.87,53.19,0.08,562.34,33.3,23.48
2019-12-12,3_chassis_1,1,416C1935,23.59,57.74,0.03,518.91,34.43,25.48
2019-12-12,3_chassis_1,4,41245191,23.86,51.51,0.06,540.36,35.73,24.46
2019-12-13,1_trim_1,4,40E917A8,23.6,51.02,0.11,643.08,33.33,24.53
2019-12-13,2_trim_2,2,416C19C7,24.39,54.27,0.06,473.5,34.69,25.01
2019-12-13,2_trim_2,3,4124511D,24.07,50.06,0.06,468.28,37.18,26.45
2019-12-13,2_trim_2,4,40A249A8,25.0,52.14,0.07,505.0,32.82,25.65
2019-12-13,3_chassis_1,1,416C1935,23.83,55.89,0.03,475.3,34.85,24.29
2019-12-13,3_chassis_1,4,41245191,24.23,49.6,0.04,458.73,34.57,25.01
2019-12-14,1_trim_1,4,40E917A8,24.29,54.92,0.04,475.3,36.27,24.33
2019-12-14,2_trim_2,2,416C19C7,25.61,56.76,0.03,416.81,35.43,24.9
2019-12-14,2_trim_2,3,4124511D,25.72,50.71,0.05,453.69,34.7,24.93
2019-12-14,2_trim_2,4,40A249A8,26.56,55.41,0.07,453.57,35.27,24.14
2019-12-14,3_chassis_1,1,416C1935,25.3,56.85,0.01,461.41,37.0,24.74
2019-12-14,3_chassis_1,2,416C1958,25.38,56.83,0.02,443.06,38.28,24.44
2019-12-14,3_chassis_1,4,41245191,25.81,49.8,0.04,436.51,36.51,25.8
2019-12-15,1_trim_1,4,40E917A8,24.51,56.31,0.04,466.62,34.99,24.9
2019-12-15,2_trim_2,2,416C19C7,26.36,57.29,0.03,391.93,36.53,24.96
2019-12-15,2_trim_2,3,4124511D,26.47,50.42,0.05,431.69,36.55,26.09
2019-12-15,2_trim_2,4,40A249A8,27.36,55.44,0.07,427.99,36.82,24.13
2019-12-15,3_chassis_1,1,416C1935,26.06,56.8,0.01,432.01,36.84,25.85
2019-12-15,3_chassis_1,4,41245191,26.49,50.05,0.04,418.05,35.77,25.37
2019-12-16,1_trim_1,4,40E917A8,23.9,52.51,0.1,681.1,32.55,24.75
2019-12-16,2_trim_2,2,416C19C7,24.75,54.64,0.07,464.29,35.02,25.69
2019-12-16,2_trim_2,3,4124511D,24.67,49.53,0.09,483.84,35.84,25.94
2019-12-16,2_trim_2,4,40A249A8,25.51,52.02,0.08,512.85,35.82,25.0
